NODE_ID,IPRD_NM,PLCT_NM,NODE_TTLE,NODE_TTLE_EN,PBSH,NODE_LINK,NODE_CLSS_01,NODE_CLSS_02,AUTR_NM,KYWD,ABST_KR,ABST_EN,IF_Score,EXTRACTED_KEYWORDS
NODE10619944,한국해양공학회,한국해양공학회지,Instructions for Authors etc.,Instructions for Authors etc.,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10619944,공학,조선해양공학,편집부,,,"A concise and factual abstract is required. The abstract should state briefly the background, purpose and methods of the research, the principal results and conclusions. An abstract should be written in around 300 words. References are not cited in abstract whenever possible. Also, non-standard or uncommon abbreviations should be avoided, but if essential they must be defined at their first mention in the abstract itself.",0.5344,
NODE10533059,한국정보보호학회,정보보호학회지,콜드 부트 공격 기술 및 최신 동향 분석,,202102,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10533059,공학,컴퓨터학,"원유승, 한동국",,"일반·보안 기기에서 개인 정보 및 비밀 정보가 많은 부분에서 취급된다. 보안 기기라고 할지라도 전원이 인가되지 않으면 데이터가 초기화되는 RAM의 물리적 특성을 고려하여, 보안영역으로 간과될 수 있다. 하지만 2008년 이후, RAM의 표면 온도를 현저히 낮추면 전원이 인가되지 않아도 RAM 데이터가 초기화되지 않는 특징을 활용한 콜드 부트 공격이 제기되어, 지금까지 활발히 연구되어 하나의 보안이 필요한 영역으로 자리매김하고 있다. 본 논문에서는 콜드 부트 공격의 방법론과 발전 동향, 콜드 부트 공격에 대한 물리적 특성 및 디스크 암호화 솔루션에 적용 가능한 콜드 부트 공격을 설명한다. 또한, 국내 연구에 간과될 수 있는 콜드 부트 공격을 고취시키기 위하여, 이에 대한 대응기법도 소개한다.",,0.4868,temperature
NODE10533060,한국정보보호학회,정보보호학회지,MEMS 센서대상 오류주입 공격 및 대응방법,,202102,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10533060,공학,컴퓨터학,"조현수, 이선우, 최원석",,"자율주행 시스템이 탑재되어 있는 무인이동체는 운용환경에 따라 공중, 해상, 육상 무인이동체로 분류할 수 있고 모든 분야에서 관련 기술 개발이 활발히 진행되고 있다. 무인이동체는 자율주행 시스템이 탑재되어 외부 환경을 스스로 인식해 상황을 판단하는 특징을 갖고 있다. 따라서, 무인이동체는 센서로부터 수집되는 데이터를 이용하여 주변 환경을 인식해야 한다. 이러한 이유로 보안 (Security) 분야에서는 무인이동체에 탑재되는 센서를 대상으로 신호 오류주입을 수행하여 해당 무인이동체의 오동작을 유발하는 연구결과들이 최근 발표되고 있다. 신호 오류주입공격은 물리레벨 (PHY-level) 에서 수행되기 때문에, 공격 수행 여부를 소프트웨어 레벨에서 탐지하는 것은 매우 어렵다는 특징을 갖고 있다. 현재까지 신호 오류주입 공격을 탐지할 수 있는 방법은 다수의 센서를 이용하는 센서퓨전 (Sensor Fusion)을 기반으로 하는 방법이 있다. 하지만, 현실적으로 하나의 무인이동체에 동일한 기능을 하는 센서 여러 개를 중복해서 탑재하는 것은 어려움이 있다. 그리고 단일 센서만을 이용하여 신호 오류주입 공격을 탐지하는 방법에 대해서는 아직까지 연구가 진행되고 있지 않다. 본 논문에서는 무인이동체 환경에서 가장 널리 사용되고 있는 MEMS 센서를 대상으로 신호 오류주입 공격을 재연하고, 단일 센서환경에서 해당 공격을 탐지할 수 있는 방법에 대하여 제안한다.",,0.4868,"sensor fusion,autonomous driving,signaling,security"
NODE10533061,한국정보보호학회,정보보호학회지,리턴 스택 버퍼를 이용한 마이크로아키텍처 데이터 샘플링 공격,,202102,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10533061,공학,컴퓨터학,"김태현, 신영주",,"마이크로아키텍처 데이터 샘플링 공격 중 하나인 Zombieload 공격은 마이크로코드 어시스트를 이용하여 물리 코어를 공유하는 다른 논리 코어가 접근하는 데이터를 읽는 공격이다. 마이크로코드 어시스트는 페이지 폴트 과정에서 로드 명령어를 수행할 때 발생하므로, Zombieload 공격은 시그널 핸들러 또는 TSX로 페이지 폴트를 처리 또는 억제한다. 그러나 시그널 핸들러에서 발생하는 잡음과 TSX를 지원하는 프로세서 수의 부족이 Zombieload 공격의 효율을 감소시킨다. 본 논문에서는 페이지 폴트를 RSB를 이용한 잘못된 추측 실행으로 처리하여, 기존의 한계점을 개선한 새로운 Zombieload 공격을 제안한다. 제안한 공격의 성능을 평가하기 위해, 실험을 통해 기존의 Zombieload 공격과 성능을 비교한다. 끝으로 제안한 공격을 막기 위해 여러 가지 방어 기법을 제시한다.",,0.4868,"performance,efficiency"
NODE10533064,한국정보보호학회,정보보호학회지,NIST PQC Round 3 격자 기반 암호의 부채널 대응 기법 동향 분석,,202102,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10533064,공학,컴퓨터학,"송진교, 김영범, 곽유진, 서석충",,"NIST(National Institute of Standards and Technology) 양자 내성 암호 표준화 사업이 3차 라운드에 접어들면서, 3라운드 후보자에 대한 실제 구현 결과 및 관심이 꾸준히 증가하고 있다. 3라운드 후보자 중 대부분(5/7)은 격자 기반 암호이며, 격자 기반 암호는 다른 기반의 양자 내성 암호보다 효율적인 연산 처리로 인해 제약적인 리소스를 가진 임베디드 환경에서도 적용이 가능한 장점이 존재한다. 그러나 특히 임베디드 환경에서는 암호 알고리즘이 동작 시 발생하는 추가적인 정보(전력, 전자파, 시간차, 오류주입 등)를 이용한 부채널 공격에 취약하다. 실제 다수의 연구가 양자 내성 암호의 부채널 공격에 대한 가능성을 제시하고 있다. 여전히 부채널 공격은 양자 내성 암호를 표준화하기 위해 상당한 장애물이며, 이에 대응하기 위해서는 구현 시 부채널 대응 기법이 적용되어야 한다. 따라서 본 논문에서는 NIST PQC 3라운드 격자 기반 암호의 부채널 대응 방안에 대한 최신 동향을 분석한다, 또한 향후, NIST PQC 3라운드 격자 기반 암호의 연구 전망을 논의한다.",,0.4868,standards
NODE10533065,한국정보보호학회,정보보호학회지,안전한 부채널 공격 내성을 위한 Constant Timing 구현 동향,,202102,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10533065,공학,컴퓨터학,"김현준, 박재훈, 심민주, 서화정",,암호화 알고리즘은 수학적 안전성 확보가 중요하기 때문에 이론적인 측면에서의 정보 유출은 불가능에 가깝도록 설계된다. 하지만 암호화 알고리즘을 수행하는 컴퓨터 상에서 발생하는 부가적인 정보를 수집 및 분석하게 될 경우 안전한 암호화 알고리즘을 사용한 경우라 할지라도 비밀 정보가 쉽게 유출될 수 있는 가능성을 가지고 있다. 많은 부가적인 정보 중에서도 보다 직관적인 정보에 해당하는 시간 정보는 암호화 해킹 분야에서 많이 활용되고 있다. 본 고에서는 시간 정보를 활용한 부채널 공격기법에 대해 확인해 보며 이를 방어하기 위한 일정시간 암호화 구현 기법 동향에 대해 확인해 보도록 한다.,,0.4868,
NODE10533066,한국정보보호학회,정보보호학회지,NIST PQC Round 3 FALCON 전자서명 알고리즘의 전력 분석 취약점 연구,,202102,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10533066,공학,컴퓨터학,"김규상, 박동준, 홍석희",,기존의 공개키 암호가 양자 알고리즘에 취약함이 밝혀지고 양자컴퓨터의 개발이 현실화됨에 따라 NIST는 미연방표준양자 내성 암호 공모전을 실시하고 있다. FALCON은 공모전 Round 3까지 통과한 전자서명 알고리즘으로 서명 및 검증 속도가 빠르고 공개키 및 서명 길이가 짧다는 장점이 있다. 하지만 FALCON은 부동소수점 연산 등 특별한 구조로 설계되어 새로운 형태의 부채널 공격이 존재할 수 있다. 본 논문에서는 FALCON에 대한 세 가지 전력 분석 공격의 가능성을 제시한다. 또한 주어진 공격을 활용하여 개인키를 복원하는 방안에 대해서 제시한다.,,0.4868,
NODE10533068,한국정보보호학회,정보보호학회지,중국 개인정보보호법 제정 동향,,202102,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10533068,공학,컴퓨터학,"정태인, 정수연, 윤재석",,"중국은 단일화된 개인정보보호법이 존재하지 않고, 네트워크 안전법, 형법 등에 포함된 개인정보보호 관련 조항에 근거하여 개인정보보호 정책을 수립·집행하여 왔다. 2020년 10월 중국은 개인정보보호법 초안을 공개하고 의견을 수렴하며, 입법 절차를 진행 중이다. 본고에서는 중국 개인정보보호법의 입법 취지, 주요 내용, 한국 기업에 미칠 영향 등을 살펴보고자 한다.",,0.4868,
NODE10550006,한국정보보호학회,정보보호학회지,딥러닝 모델에 대한 적대적 사례 기술 동향,,202104,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10550006,공학,컴퓨터학,"권현, 김용철",,"이미지 인식, 음성 인식, 텍스트 인식 등에서 딥러닝 모델이 좋은 성능을 보여주고 있다. 하지만 이러한 딥러닝 모델은 적대적 사례에 대하여 취약점을 갖고 있다. 적대적 사례는 원본 데이터에 최적의 노이즈를 추가하여 생성되며 사람이 보기에는 문제가 없지만 딥러닝 모델에 의해서 잘못 오인식되는 데이터를 의미한다. 적대적 사례에 대한 연구는 인공지능 분야와 보안 분야에서 관심을 받고 있으며 이미지, 음성, 텍스트 등으로 다양하게 연구가 진행 되고 있다. 이 연구에서는 적대적 사례에 대한 전반적인 기술 동향에 대해서 살펴보고자 한다.",,0.4868,"recognition,deep learning,performance,machine learning"
NODE10550007,한국정보보호학회,정보보호학회지,양자컴퓨터 상에서의 양자 알고리즘의 위협과 양자 내성을 가지는 양자 내성 암호에 대한 최신 연구 동향,,202104,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10550007,공학,컴퓨터학,"장경배, 김현지, 송경주, 서화정",,본 고에서는 정보보호학회 젊은 연구자 30인으로 선정된 한성대학교 서화정 교수의 주요 연구 분야에 대해 확인해 본다. 특히 서화정 교수가 집중하고 있는 연구 분야인 양자컴퓨터와 양자내성암호 그리고 이와 관련된 저명한 국제 학회인 PQCrypto와 CHES의 최신 동향에 대해 확인해 본다.,,0.4868,
NODE10550008,한국정보보호학회,정보보호학회지,공개된 개인정보의 활용 및 보호에 관한 법적 쟁점과 입법 동향,,202104,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10550008,공학,컴퓨터학,"김법연, 주문호",,"공개된 개인정보에 대한 법적 해석에 대하여 많은 논의가 존재한다. 인터넷이나 SNS를 통해 공개한 개인정보에 대해서는 보호할 필요가 없다고 주장하는 견해가 있는 반면 공개가 되었다 하더라도 다른 사람에 의하여 그것을 수집·활용하게 하는 것을 전제로 한 것이 아니기 때문에 여전히 정보주체의 동의가 필요하다는 견해도 존재한다. 개인정보의 가치증대에 따라 공개된 개인정보를 활용하고자 하는 수요는 많아지고 있으나 아직까지 「개인정보보호법」과 관련 법률에서는 이를 명확하게 규정하고 있지 않고 있어 논의는 지속될 것으로 보인다. 이러한 상황속에서 해외의 주요국가들은 이 문제를 어떻게 해결하고 법제도적으로 대응하고 있는지에 대해서 살펴보고, 공개된 개인정보의 법적 취급과 접근방식에 대해 간략하게 제시해보고자 한다.",,0.4868,
NODE10550009,한국정보보호학회,정보보호학회지,민감 정보 종속 공격,,202104,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10550009,공학,컴퓨터학,"심보연, 한동국",,"본 논문에서는 민감 정보, 즉, 비밀 값에 따른 전력 소비 파형을 군집화하여 비밀 값을 찾아내는 민감 정보 종속 공격동향을 소개한다. 암호 알고리즘의 입⋅출력 값에 대한 정보 없이 부채널 정보만을 이용한 공격으로 공개키, 대칭키 암호 알고리즘뿐만 아니라 양자 내성(후양자) 암호 알고리즘도 민감 정보 종속 공격에 취약함을 보인다.",,0.4868,
