NODE_ID,IPRD_NM,PLCT_NM,NODE_TTLE,NODE_TTLE_EN,PBSH,NODE_LINK,NODE_CLSS_01,NODE_CLSS_02,AUTR_NM,KYWD,ABST_KR,ABST_EN
NODE11433748,한국전자거래학회,한국전자거래학회지,편집방침 외,,202305,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11433748,공학,컴퓨터학,편집부,,,
NODE11437976,대한기계학회,기계저널,예쁜꼬마선충 동물 모델 기반 신약 스크리닝 기계 · 바이오 융합 기술,,202306,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11437976,공학,기계공학,"강승훈, 신용운, 임승은, 최신식",,,
NODE11437977,대한기계학회,기계저널,[전문가 연재] 스마트 자동차 신기술과 자동차 효율 향상 방안(10),,202306,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11437977,공학,기계공학,박만재,,,
NODE11437981,대한기계학회,기계저널,[체인리액션] 냉면 원정대(3): 냉면의 귀환,,202306,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11437981,공학,기계공학,유지이,,,
NODE11933977,대한토목학회,대한토목학회지,[건설법률이 궁금해] 건축사사무소 그만두어야 하나요? : 서울행정법원 2024. 7. 15. 선고 2019구합60172 판결,The Closure of an Architect’s Office,202410,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11933977,공학,건축공학,김현,,,
NODE11940461,Korean Institute of Information Scientists and Engineers,정보과학회지,생성형 인공지능의 등장과 로봇 학습 모델,,202410,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11940461,공학,컴퓨터학,"우승완, 김혜진",,,
NODE11940462,Korean Institute of Information Scientists and Engineers,정보과학회지,로봇 분야의 AI 안전사고 사례와 시사점,,202410,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11940462,공학,컴퓨터학,장진철,,,
NODE11933362,한국정보기술학회,한국정보기술학회논문지,한국정보기술학회 논문지 논문투고 안내 외,,202409,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11933362,공학,전기전자공학,편집부,,,
NODE10606944,한국정보기술학회,한국정보기술학회논문지,한국정보기술학회 논문지 논문투고 안내 외,,202109,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10606944,공학,전기전자공학,편집부,,,
NODE10622636,대한전자공학회,전자공학회지,개인용 컴퓨터를 활용한 Private Secure Cloud 제안,,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10622636,공학,전기전자공학,박재경,,,
NODE10622639,대한전자공학회,전자공학회지,반도체 및 디스플레이 분야의 AI 기반 데이터 분석 기술 및 솔루션 소개,,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10622639,공학,전기전자공학,구윤정,,,
NODE10606956,한국철도학회,철도저널,위기를 넘어 새로운 도약을 준비하며,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10606956,공학,기타 공학,박준훈,,,
NODE10606957,한국철도학회,철도저널,레일 표면검사를 위한 고정밀 자동화 계측 기술,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10606957,공학,기타 공학,"인철환, 이용하, 이석민",,,
NODE10606958,한국철도학회,철도저널,선로의 음향 품질과 레일 음향조도 자동화 측정기술,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10606958,공학,기타 공학,"정우태, 고효인",,,
NODE10606959,한국철도학회,철도저널,철도 선로에 적용되는 스마트 모니터링 기술과 그 효과 소개,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10606959,공학,기타 공학,"홍지영, 정우태, 고효인",,,
NODE10606960,한국철도학회,철도저널,침목 아래에 공극이 있는 궤도의 동적 거동,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10606960,공학,기타 공학,서사범,,,
NODE10606961,한국철도학회,철도저널,한반도 통일시대 유라시아 대륙철도 출발역 선정을 위한 연구,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10606961,공학,기타 공학,"김석수, 최성환, 이한수",,,
NODE10606965,한국철도학회,철도저널,방음벽 유지관리시스템 개선방안,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10606965,공학,기타 공학,"김창훈, 정대현, 박순응, 이정술, 홍천희, 장봉춘",,,
NODE10606966,한국철도학회,철도저널,철도신호 안정화를 향상시킬 수 있는 GFRP복합신소재 전망,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10606966,공학,기타 공학,"박종원, 조수현 , 이상진, 이상열",,,
NODE10606967,한국철도학회,철도저널,한국철도기술 발달사(13),,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10606967,공학,기타 공학,송달호,,,
NODE10606968,한국철도학회,철도저널,2021년 제4차 이사회 회의록 외,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10606968,공학,기타 공학,편집부,,,
NODE10606969,한국철도학회,철도저널,편집후기,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10606969,공학,기타 공학,정우태,,,
NODE10606980,한국태양광발전학회,Current Photovoltaic Research,한국태양발전학회 회원가입 안내,,202109,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10606980,공학,재료·에너지공학,편집부,,,
NODE10607223,한국신뢰성학회,International Journal of Reliability and Applications,INSTRUCTIONS FOR AUTHORS,INSTRUCTIONS FOR AUTHORS,202106,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10607223,공학,산업공학,편집부,,,
NODE10622640,대한전자공학회,전자공학회지,인공지능의 군사적 활용분야와 과제,,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10622640,공학,전기전자공학,이한석,,,
NODE10622642,대한전자공학회,전자공학회지,논문지 논문목차 : 전자공학회 논문지 제58권 10호 발행,,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10622642,공학,전기전자공학,편집부,,,
NODE10607247,한국지반환경공학회,한국지반환경공학회 논문집,Instructions to Authors etc.,Instructions to Authors etc.,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10607247,공학,건축공학,편집부,,,
NODE10818783,한국태양에너지학회,태양에너지,2022년도 수석부회장 선거 결과보고,,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10818783,공학,재료·에너지공학,편집부,,,
NODE10818784,한국태양에너지학회,태양에너지,한국태양에너지학회 논문집 발간 현황,,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10818784,공학,재료·에너지공학,편집부,,,
NODE10818790,한국태양에너지학회,태양에너지,회원가입안내 외,,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10818790,공학,재료·에너지공학,편집부,,,
NODE10818796,대한조선학회,대한조선학회지,이임사,,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10818796,공학,조선해양공학,김현수,,,
NODE10818797,대한조선학회,대한조선학회지,세계 해양정책 동향과 해운조선 상생발전방안 제안,,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10818797,공학,조선해양공학,우수한,,,
NODE11179611,한국정보기술학회,한국정보기술학회지,권두언,,202212,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11179611,공학,전기전자공학,김도훈,,,
NODE11179621,한국정보기술학회,한국정보기술학회지,한국정보기술학회 학회지 투고 안내,,202212,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11179621,공학,전기전자공학,편집부,,,
NODE11179910,대한토목학회,대한토목학회지,재해위험도 평가 및 비탈면 붕괴 조기경보기술,Disaster Risk Evaluation and Early Warning System for Slope Landslide,202301,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11179910,공학,건축공학,"정재현, 김현기",,,
NODE11179638,대한산업공학회,Industrial Engineering & Management Systems,Ethical guidelines for IEMS publication etc.,Ethical guidelines for IEMS publication etc.,202212,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11179638,공학,산업공학,편집부,,,
NODE11443710,한국지반신소재학회,한국지반신소재학회 논문집,Manuscript Submission Regulations etc.,Manuscript Submission Regulations etc.,202212,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11443710,공학,건축공학,편집부,,,
NODE11523150,대한설비공학회,설비저널,국가건설기준(설계기준)의 개정 현황소개 -환기설비설계기준 개정내용 중심으로-,,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11523150,공학,기계공학,"권용일, 김천용",,,
NODE11523151,대한설비공학회,설비저널,레지오넬라균 감염예방을 위한 물 사용 설비 관리기준,,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11523151,공학,기계공학,"여명석, 이세진, 노주연",,,
NODE11523154,대한설비공학회,설비저널,피부감각과 심리반응의 모델링,,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11523154,공학,기계공학,"다카다 사토루, 안준",,,
NODE11523155,대한설비공학회,설비저널,[IT 이야기] 검색 엔진 Bing의 변신,,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11523155,공학,기계공학,이진천,,,
NODE11523156,대한설비공학회,설비저널,[관련단체 행사안내],,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11523156,공학,기계공학,"김의종, 조홍현",,,
NODE11506118,한국지반환경공학회,한국지반환경공학회 논문집,Instructions to Authors etc.,Instructions to Authors etc.,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506118,공학,건축공학,편집부,,,
NODE11506699,대한토목학회,대한토목학회지,수해예방을 위한 전문가집단의 컨트롤타워,Control Tower of Expert Group for Heavy Rain Damage Prevention,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506699,공학,건축공학,황영철,,,
NODE11506700,대한토목학회,대한토목학회지,"생산성, 안전성 향상을 위한 스마트건설기술 생태계 구축 현황",Current Status of Establishing an Ecosystem of Smart Construction Technologies for Enhanced Productivity and Safety,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506700,공학,건축공학,김주형,,,
NODE11506701,대한토목학회,대한토목학회지,비접촉식 관입량 측정 장치를 활용한 항타공식의 신뢰성 향상 방법,Reliability Improvement for Pile Driving Formulas using Non-contact Penetration Measurement Device,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506701,공학,건축공학,"서승환, 정문경, 최창호, 김주형",,,
NODE11506702,대한토목학회,대한토목학회지,텍스트마이닝을 이용한 지반정보 디지털 DB화 기술 개발,Automatic Digital DB Technology of Geotehcnical Information using Text Mining,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506702,공학,건축공학,"박가현, 한진태, 김종관, 곽태영, 백성하",,,
NODE11506706,대한토목학회,대한토목학회지,딥러닝을 이용한 저화질 CCTV 이미지 기반 사장 케이블 유해진동 식별,CCTV-Based Hazardous Vibration Detection of Stay Cables using Deep Learning Algorithms,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506706,공학,건축공학,"김선중, 이훈",,,
NODE11506707,대한토목학회,대한토목학회지,GS E&C’s Adventures into Australian Construction Market-North East Link Primary Package,GS E&C’s Adventures into Australian Construction Market-North East Link Primary Package,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506707,공학,건축공학,"Jeawoo Lee, Sunghan Cho, Jinheon Kim, Youngmin Chin",,,
NODE11506708,대한토목학회,대한토목학회지,[청파기행 No. 85] 프랑스,"[Chungpa""s Travel Essay #85] France",202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506708,공학,건축공학,심종성,,,
NODE11506709,대한토목학회,대한토목학회지,우즈베키스탄 건설표준 제정을 위한 여정,A Journey to Establish Construction Standards in Uzbekistan,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506709,공학,건축공학,"김지영, 염춘호",,,
NODE11506710,대한토목학회,대한토목학회지,"연구원 생활 브이로그 (feat. 어디로 가야하죠, 아저씨)",Researcher’s Life V-log (feat. Where should I go?),202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506710,공학,건축공학,박새롬,,,
NODE11506711,대한토목학회,대한토목학회지,땅은 나누었지만 세계를 통합하다,"The Panama Canal Devided the Land, but United the World",202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506711,공학,건축공학,백우진,,,
NODE11506712,대한토목학회,대한토목학회지,집합건물에 대한 보존행위인가요 : 서울고등법원 2022나2033959판결,Maintenance of the Section for Common Use,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506712,공학,건축공학,김현,,,
NODE11506718,대한토목학회,대한토목학회지,특허침해 경고장에 대해 어떻게 대응해야 할까,How to React to a Patent Infringement Warning,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506718,공학,건축공학,허호신,,,
NODE11506719,대한토목학회,대한토목학회지,[정민영의 미술이야기] 그 ‘서체적 추상’의 조형 유전자,"What about the morphogenes of ""Callography-like Abstract""",202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506719,공학,건축공학,정민영,,,
NODE11506720,대한토목학회,대한토목학회지,[조흡의 영화이야기] <아기공룡 둘리-얼음별 대모험 리마스터링> : 차세대 애니메이터에게 영감을 제시한 한국 애니메이션 캐릭터,<Little Dinosaur Doolie> : The Korean Animation Character That Inspires The Future Generations of Animators to Follow,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506720,공학,건축공학,조흡,,,
NODE11506721,대한토목학회,대한토목학회지,고속 열차 탈선방지를 위한 차량 탑재용 지진 계측 및 지진 조기 경보 기술,Development of On-board Seismic Motion Detection Technique for Prevention of High Speed Train Derailment,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506721,공학,건축공학,"유민택, 곽동엽, 고민삼",,,
NODE11506722,대한토목학회,대한토목학회지,최신토목뉴스,Civil News,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506722,공학,건축공학,백성하,,,
NODE11506723,대한토목학회,대한토목학회지,(주)에이치비씨,HBC Inc.,202309,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11506723,공학,건축공학,류희환,,,
